,"ElecMeterID(instance=1, building=1, dataset='FHMM')","ElecMeterID(instance=2, building=1, dataset='FHMM')","ElecMeterID(instance=3, building=1, dataset='FHMM')","ElecMeterID(instance=4, building=1, dataset='FHMM')","ElecMeterID(instance=5, building=1, dataset='FHMM')","ElecMeterID(instance=6, building=1, dataset='FHMM')","ElecMeterID(instance=7, building=1, dataset='FHMM')","ElecMeterID(instance=8, building=1, dataset='FHMM')","ElecMeterID(instance=9, building=1, dataset='FHMM')","ElecMeterID(instance=10, building=1, dataset='FHMM')","ElecMeterID(instance=11, building=1, dataset='FHMM')","ElecMeterID(instance=12, building=1, dataset='FHMM')","ElecMeterID(instance=13, building=1, dataset='FHMM')"
2015-09-07 10:51:00+02:00,61.22,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 10:52:00+02:00,88.87,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 10:53:00+02:00,47.13,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 10:54:00+02:00,63.06,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 10:55:00+02:00,124.043333333,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 10:56:00+02:00,156.313333333,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 10:57:00+02:00,159.788333333,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 10:58:00+02:00,197.001666667,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 10:59:00+02:00,202.656666667,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:00:00+02:00,200.645555556,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:01:00+02:00,200.651111111,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:02:00+02:00,199.791666667,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:03:00+02:00,199.666666667,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:04:00+02:00,197.64,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:05:00+02:00,195.288333333,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:06:00+02:00,156.755,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:07:00+02:00,144.676666667,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:08:00+02:00,145.146666667,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:09:00+02:00,144.93,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:10:00+02:00,145.147916667,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:11:00+02:00,134.140416667,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:12:00+02:00,128.591666667,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:13:00+02:00,126.92,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:14:00+02:00,147.638333333,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:15:00+02:00,155.26875,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:16:00+02:00,122.247916667,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:17:00+02:00,70.0166666667,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:18:00+02:00,70.0416666667,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:19:00+02:00,64.55,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:20:00+02:00,45.5783333333,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:21:00+02:00,48.605,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:22:00+02:00,60.35,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:23:00+02:00,145.583333333,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:24:00+02:00,110.083333333,0.0,0.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:25:00+02:00,146.818333333,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:26:00+02:00,128.848333333,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:27:00+02:00,87.3916666667,48.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:28:00+02:00,145.258333333,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:29:00+02:00,144.15,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:30:00+02:00,149.239071038,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:31:00+02:00,149.754262295,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:32:00+02:00,147.313333333,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:33:00+02:00,143.763333333,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:34:00+02:00,133.195,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 11:35:00+02:00,82.425,0.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 11:36:00+02:00,99.1933333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:37:00+02:00,93.775,0.0,30.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:38:00+02:00,40.4483333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:39:00+02:00,71.9383333333,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:40:00+02:00,40.6716666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:41:00+02:00,41.0,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:42:00+02:00,40.5416666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:43:00+02:00,49.1716666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:44:00+02:00,57.8333333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:45:00+02:00,77.485,0.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:46:00+02:00,53.2033333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:47:00+02:00,61.64,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:48:00+02:00,56.5016666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 11:49:00+02:00,40.165,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:50:00+02:00,39.8325,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:51:00+02:00,72.0691666667,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:52:00+02:00,38.03,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 11:53:00+02:00,102.761666667,0.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:54:00+02:00,179.145,0.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:55:00+02:00,135.485079365,48.0,0.0,0.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:56:00+02:00,130.284920635,48.0,0.0,0.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:57:00+02:00,138.275,48.0,0.0,0.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:58:00+02:00,181.016666667,0.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 11:59:00+02:00,204.283333333,0.0,0.0,88.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:00:00+02:00,213.925,0.0,0.0,88.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:01:00+02:00,468.716666667,48.0,0.0,88.0,25.0,35.0,0.0,0.0,60.0,206.0,0.0,1.0,0.0
2015-09-07 12:02:00+02:00,762.316666667,48.0,0.0,88.0,25.0,35.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:03:00+02:00,687.791666667,0.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:04:00+02:00,723.066666667,0.0,0.0,88.0,25.0,35.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:05:00+02:00,636.8,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:06:00+02:00,600.641666667,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:07:00+02:00,665.233333333,0.0,0.0,88.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:08:00+02:00,662.35,0.0,0.0,88.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:09:00+02:00,662.958333333,0.0,0.0,88.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:10:00+02:00,582.291666667,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:11:00+02:00,571.533333333,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:12:00+02:00,586.11,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:13:00+02:00,573.001666667,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:14:00+02:00,579.005,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:15:00+02:00,612.864666667,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:16:00+02:00,583.237,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:17:00+02:00,618.471666667,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:18:00+02:00,605.138333333,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:19:00+02:00,601.695,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:20:00+02:00,601.555454545,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:21:00+02:00,629.937878788,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:22:00+02:00,618.66,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,206.0,366.0,19.0,0.0
2015-09-07 12:23:00+02:00,618.765,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,206.0,366.0,19.0,0.0
2015-09-07 12:24:00+02:00,594.855,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:25:00+02:00,630.743888889,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,206.0,366.0,1.0,0.0
2015-09-07 12:26:00+02:00,273.417777778,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,206.0,0.0,1.0,0.0
2015-09-07 12:27:00+02:00,60.4616666667,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 12:28:00+02:00,102.705,0.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:29:00+02:00,85.8933333333,0.0,0.0,0.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:30:00+02:00,124.253333333,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:31:00+02:00,119.845,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:32:00+02:00,130.285,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:33:00+02:00,117.415,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:34:00+02:00,64.2616666667,0.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:35:00+02:00,80.4483333333,0.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 12:36:00+02:00,86.3642857143,0.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 12:37:00+02:00,74.309047619,0.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 12:38:00+02:00,142.025,0.0,30.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 12:39:00+02:00,197.783333333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 12:40:00+02:00,182.758333333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:41:00+02:00,219.916666667,0.0,30.0,88.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:42:00+02:00,182.433333333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:43:00+02:00,157.641666667,0.0,0.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:44:00+02:00,156.625,0.0,0.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:45:00+02:00,155.533333333,0.0,0.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:46:00+02:00,193.566666667,48.0,0.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:47:00+02:00,202.983333333,48.0,0.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:48:00+02:00,219.025,48.0,0.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 12:49:00+02:00,202.066666667,48.0,0.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:50:00+02:00,1597.43333333,48.0,0.0,88.0,25.0,3.0,682.0,0.0,60.0,206.0,0.0,1.0,484.0
2015-09-07 12:51:00+02:00,1153.18333333,48.0,0.0,88.0,25.0,35.0,682.0,0.0,60.0,206.0,0.0,1.0,0.0
2015-09-07 12:52:00+02:00,342.808333333,48.0,0.0,0.0,25.0,3.0,0.0,0.0,60.0,206.0,0.0,1.0,0.0
2015-09-07 12:53:00+02:00,225.272727273,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:54:00+02:00,134.483939394,48.0,0.0,0.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:55:00+02:00,119.918333333,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:56:00+02:00,98.235,0.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 12:57:00+02:00,143.275,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 12:58:00+02:00,138.4,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 12:59:00+02:00,191.706666667,0.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:00:00+02:00,229.541666667,0.0,0.0,88.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:01:00+02:00,190.163333333,0.0,0.0,88.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:02:00+02:00,149.538333333,0.0,0.0,88.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:03:00+02:00,178.698333333,0.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:04:00+02:00,231.431666667,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:05:00+02:00,215.718333333,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:06:00+02:00,146.593333333,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:07:00+02:00,148.006666667,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:08:00+02:00,159.103333333,48.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:09:00+02:00,135.843333333,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:10:00+02:00,132.81125,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:11:00+02:00,130.85875,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:12:00+02:00,131.438333333,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:13:00+02:00,131.148333333,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:14:00+02:00,131.638333333,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:15:00+02:00,133.050333333,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:16:00+02:00,133.493,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:17:00+02:00,156.508333333,48.0,0.0,0.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:18:00+02:00,178.948333333,48.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:19:00+02:00,134.166666667,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:20:00+02:00,133.925,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:21:00+02:00,133.0,48.0,0.0,0.0,2.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:22:00+02:00,185.441666667,48.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:23:00+02:00,286.083333333,48.0,0.0,88.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:24:00+02:00,242.616666667,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:25:00+02:00,236.433333333,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-07 13:26:00+02:00,231.475,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:27:00+02:00,228.983333333,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:28:00+02:00,226.958333333,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:29:00+02:00,234.15,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:30:00+02:00,228.675,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:31:00+02:00,227.491666667,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:32:00+02:00,225.291666667,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:33:00+02:00,222.441666667,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:34:00+02:00,219.333333333,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:35:00+02:00,220.97,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:36:00+02:00,220.77452381,48.0,0.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-07 13:37:00+02:00,166.757142857,48.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:38:00+02:00,181.753333333,48.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 13:39:00+02:00,158.72,48.0,0.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 13:40:00+02:00,144.621666667,48.0,0.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:41:00+02:00,172.416666667,48.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:42:00+02:00,121.743333333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:43:00+02:00,127.555,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:44:00+02:00,130.853333333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:45:00+02:00,154.762777778,0.0,30.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:46:00+02:00,161.810555556,0.0,30.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:47:00+02:00,132.396666667,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:48:00+02:00,129.978333333,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:49:00+02:00,129.693333333,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:50:00+02:00,129.483888889,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:51:00+02:00,130.291111111,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:52:00+02:00,93.5083333333,0.0,0.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:53:00+02:00,116.18,0.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:54:00+02:00,93.9766666667,0.0,0.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-07 13:55:00+02:00,77.9558333333,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 13:56:00+02:00,84.3425,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 13:57:00+02:00,66.105,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 13:58:00+02:00,59.5,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 13:59:00+02:00,60.296969697,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 14:00:00+02:00,56.453030303,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 14:01:00+02:00,55.8333333333,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 14:02:00+02:00,55.525,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-07 14:03:00+02:00,56.1166666667,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
