,min1,min2,min3,min123,max1,max2,max3,max123,mean1,mean2,mean3,mean123,std1,std2,std3,std123,sad1,sad2,sad3,sad123,corl1,corl2,corl3,corl123,onoff1,onoff2,onoff3,onoff123,range1,range2,range3,range123,ptime,pfixed,pprob
2012-08-15 20:15:00,244.816,15.494,229.015,489.632,361.96,130.668,232.055,723.92,250.376325556,19.7050477778,230.671277778,500.752651111,14.9014168913,14.8163798642,0.534554136829,29.8028337826,388.776,267.959,229.897,777.552,0.989558452332,0.989624048964,0.80445590974,0.989558452332,2.0,2.0,0.0,4.0,117.144,115.174,3.04,234.288,58,0,1.0
2012-08-15 20:30:00,245.48,15.743,228.168,490.96,919.426,689.197,231.923,1838.852,389.765228889,159.528795556,230.236433333,779.530457778,69.2019266565,69.2972741432,0.465945304404,138.403853313,3348.407,3277.176,228.419,6696.814,0.90577350511,0.906086744018,0.756020013867,0.90577350511,9.0,9.0,0.0,17.0,673.946,673.454,3.755,1347.892,59,0,1.0
2012-08-15 20:45:00,317.891,87.671,226.681,635.782,631.461,221.609,426.32,1262.922,409.955878889,176.221826667,233.734052222,819.911757778,52.0321664928,44.7409666545,22.848321946,104.064332986,1653.252,1194.881,605.647,3306.504,0.989962162393,0.997589890312,0.957831903853,0.989962162393,7.0,3.0,4.0,20.0,313.57,133.938,199.639,627.14,60,0,1.0
2012-08-15 21:00:00,299.102,69.487,229.382,598.204,1206.48,976.238,232.817,2412.956,329.499555556,99.18762,230.311927778,658.999103333,48.4651286375,48.5146387867,0.433023262721,96.930116401,3162.258,3095.547,215.239,6324.508,0.661528890947,0.662298521316,0.753939375462,0.66152931095,5.0,4.0,0.0,31.0,907.378,906.751,3.435,1814.752,61,0,1.0
2012-08-15 21:15:00,297.44,68.612,226.634,594.88,726.649,496.317,242.35,1453.298,373.114351111,141.81528,231.299071111,746.228702222,42.352696614,42.1713783305,3.24509742205,84.7053932279,1505.885,1343.427,300.874,3011.77,0.902161989944,0.901419728045,0.983026350172,0.902161989944,7.0,7.0,0.0,10.0,429.209,427.705,15.716,858.418,62,0,1.0
2012-08-15 21:30:00,307.938,78.519,226.643,615.876,476.812,245.774,231.603,953.624,355.11878,124.777897778,230.340882222,710.23756,65.8223549707,65.6918409407,0.514862867706,131.644709941,609.47,459.515,269.653,1218.94,0.998925466935,0.998942977586,0.649752950822,0.998925466935,3.0,3.0,0.0,11.0,168.874,167.255,4.96,337.748,63,0,1.0
2012-08-15 21:45:00,242.572,15.666,226.399,485.144,740.188,512.632,231.405,1480.376,291.354112222,61.5843111111,229.769801111,582.708224444,28.8330103105,28.8221093357,0.88390465602,57.666020621,1367.472,1148.004,338.7,2734.944,0.803051231317,0.802796051303,0.809218022377,0.803051231317,4.0,4.0,0.0,6.0,497.616,496.966,5.006,995.232,64,0,1.0
2012-08-16 06:00:00,36.824,15.567,21.1,73.648,657.541,635.857,22.192,1315.082,91.4764177778,69.9328077778,21.54361,182.952835556,35.6621979603,35.6501625328,0.161505569767,71.3243959207,1453.403,1382.431,163.554,2906.806,0.762103343416,0.762155220052,0.0154420075467,0.762103343416,4.0,4.0,0.0,4.0,620.717,620.29,1.092,1241.434,1,0,1.0
2012-08-16 06:15:00,102.554,81.065,20.992,205.108,910.264,888.42,22.653,1820.528,133.341364444,111.771328889,21.5700355556,266.682728889,44.8655489707,44.8595825468,0.170671411369,89.7310979413,1772.568,1707.369,167.373,3545.136,0.684722447445,0.684803573308,0.0508550999471,0.684722447445,3.0,3.0,0.0,3.0,807.71,807.355,1.661,1615.42,2,0,1.0
2012-08-16 06:30:00,111.135,89.809,20.87,222.27,321.849,300.861,22.046,643.698,154.936378889,133.419452222,21.5169266667,309.872757778,23.4012539669,23.4282341274,0.173050685252,46.8025079337,694.359,638.305,158.002,1388.718,0.952971100247,0.952931933176,0.201331752608,0.952971100247,4.0,4.0,0.0,6.0,210.714,211.052,1.176,421.428,3,0,1.0
2012-08-16 06:45:00,94.341,73.066,20.851,188.682,304.886,283.39,22.004,609.772,121.737261111,100.31437,21.4228911111,243.474522222,31.2843605183,31.2252381859,0.176208995037,62.5687210365,925.733,900.157,162.606,1851.466,0.961585803074,0.96148357895,0.173893366898,0.961585803074,5.0,5.0,0.0,8.0,210.545,210.324,1.153,421.09,4,0,1.0
2012-08-16 07:00:00,161.387,140.245,20.71,322.774,1079.09,1057.63,21.999,2158.183,199.104283333,177.643022222,21.4612644444,398.20857,48.994337007,48.9723551499,0.178465480602,97.9887339506,2989.841,2960.255,173.174,5979.688,0.822893649343,0.822791487628,0.0843223406352,0.822893284092,17.0,17.0,0.0,22.0,917.703,917.385,1.289,1835.409,5,0,1.0
2012-08-16 07:15:00,109.223,87.856,20.762,218.446,707.58,686.188,33.465,1415.16,274.868806667,253.111441111,21.7573655556,549.737613333,218.461261884,218.663811757,1.85185301682,436.922523769,2262.289,2207.606,183.263,4524.578,0.995559362765,0.995576989142,0.955607478375,0.995559362765,14.0,14.0,0.0,20.0,598.357,598.332,12.703,1196.714,6,0,1.0
2012-08-16 07:30:00,94.266,72.756,20.978,188.532,542.601,521.308,21.994,1085.202,134.658506667,113.209301111,21.4492055556,269.317013333,29.1351292963,29.140557456,0.164656831165,58.2702585926,1295.232,1267.246,162.174,2590.464,0.819585142065,0.81967907374,0.0561086166097,0.819585142065,3.0,3.0,0.0,3.0,448.335,448.552,1.016,896.67,7,0,0.0266666666667
2012-08-16 07:45:00,37.034,15.618,20.955,74.068,148.127,126.711,22.013,296.254,128.447936667,106.980227778,21.4677088889,256.895873333,33.6053037918,33.6506022954,0.168262764372,67.2106075836,539.141,506.263,156.722,1078.282,0.997812275995,0.997848641608,0.155982322059,0.997812275995,3.0,3.0,0.0,3.0,111.093,111.093,1.058,222.186,8,0,0.0
2012-08-16 08:00:00,37.13,15.669,21.096,74.26,469.506,447.77,22.192,939.012,51.4371722222,29.7566855556,21.6804866667,102.874344444,32.3907744136,32.3776710518,0.168040605162,64.7815488271,1040.075,955.113,178.656,2080.15,0.860547894872,0.860566968266,-0.0549027746659,0.860547894872,3.0,3.0,0.0,3.0,432.376,432.101,1.096,864.752,9,0,0.0
2012-08-16 08:15:00,89.032,67.528,21.138,178.064,93.525,71.394,22.263,187.05,90.38187,68.70031,21.68156,180.76374,0.784593826457,0.798851967218,0.177835777314,1.56918765291,228.218,154.251,176.445,456.436,0.914884983092,0.964349737006,0.0277828963828,0.914884983092,0.0,0.0,0.0,0.0,4.493,3.866,1.125,8.986,10,0,0.0
2012-08-16 08:30:00,37.027,15.65,21.105,74.054,90.139,68.167,22.225,180.278,46.2691977778,24.6205266667,21.6486711111,92.5383955556,19.2310724064,19.2115641215,0.169800709755,38.4621448128,277.916,199.379,170.189,555.832,0.997729842874,0.997787870749,-0.0122268301183,0.997729842874,1.0,1.0,0.0,2.0,53.112,52.517,1.12,106.224,11,0,0.0
2012-08-16 08:45:00,37.1,15.539,21.1,74.2,846.07,824.278,22.07,1692.14,74.7362488889,53.1211411111,21.6151077778,149.472497778,45.0811091533,45.0836713728,0.161779572862,90.1622183066,1777.334,1706.863,158.385,3554.668,0.701096756393,0.701141859072,0.0639686264026,0.701096756393,3.0,3.0,0.0,3.0,808.97,808.739,0.97,1617.94,12,0,0.0
2012-08-16 09:00:00,37.249,15.706,21.27,74.498,91.089,69.158,22.253,182.178,80.7356633333,59.0332466667,21.7024166667,161.471326667,20.0548926695,20.0319477898,0.16245919741,40.1097853389,277.102,212.99,167.582,554.204,0.997797817589,0.997856389481,-0.00976696845655,0.997797817589,1.0,1.0,0.0,2.0,53.84,53.452,0.983,107.68,13,1,0.0
2012-08-16 09:15:00,37.0,15.636,21.119,74.0,619.051,597.339,22.164,1238.102,51.4940411111,29.8360788889,21.6579622222,102.988082222,36.453060747,36.4515181835,0.155434575815,72.9061214939,1319.957,1250.043,160.564,2639.914,0.797132695292,0.797141660118,-0.00864660104869,0.797132695292,3.0,3.0,0.0,3.0,582.051,581.703,1.045,1164.102,14,1,0.0
2012-08-16 09:30:00,89.042,67.542,21.241,178.084,93.257,71.38,22.192,186.514,90.3872966667,68.7105755556,21.6767211111,180.774593333,0.756241037631,0.736946606058,0.160189942174,1.51248207526,225.793,157.35,166.465,451.586,0.912586985347,0.954119086256,-0.0486086728093,0.912586985347,0.0,0.0,0.0,0.0,4.215,3.838,0.951,8.43,15,1,0.0
2012-08-16 09:45:00,36.782,15.567,21.039,73.564,89.796,68.07,22.164,179.592,47.0801944444,25.41473,21.6654644444,94.1603888889,19.8925555694,19.88256003,0.160663868374,39.7851111387,278.934,202.334,168.202,557.868,0.997438613028,0.99753608305,-0.038530881139,0.997438613028,1.0,1.0,0.0,2.0,53.014,52.503,1.125,106.028,16,1,0.0
2012-08-16 10:00:00,37.501,15.798,20.988,75.002,829.214,807.497,22.126,1658.428,155.175763333,133.560251111,21.6155122222,310.351526667,43.0747905894,43.079169324,0.162698281068,86.1495811789,2934.395,2874.516,157.939,5868.79,0.515551721142,0.515838859966,0.0856921937701,0.515551721142,7.0,7.0,0.0,7.0,791.713,791.699,1.138,1583.426,17,1,0.0
2012-08-16 10:15:00,100.775,79.162,21.035,201.55,157.915,136.311,22.112,315.83,134.758627778,113.145286667,21.6133411111,269.517255556,26.267416964,26.2627564295,0.157889833176,52.5348339281,277.855,206.07,164.299,555.71,0.998857345589,0.998896771079,-0.0260775494989,0.998857345589,2.0,2.0,0.0,2.0,57.14,57.149,1.077,114.28,18,1,0.0
2012-08-16 10:30:00,36.836,15.618,21.077,73.672,597.225,575.593,22.197,1194.45,70.3121611111,48.7228477778,21.5893133333,140.624322222,39.0369835463,39.0229726637,0.167768490971,78.0739670925,1338.966,1271.485,168.713,2677.932,0.841090486666,0.841015088014,0.0154148188346,0.841090486666,4.0,4.0,0.0,5.0,560.389,559.975,1.12,1120.778,19,1,0.0
2012-08-16 10:45:00,89.238,67.709,20.983,178.476,1092.07,1070.34,22.065,2184.141,126.770711111,105.188114444,21.5826055556,253.541431111,57.9338090445,57.9347495085,0.161423743942,115.867766357,2171.381,2106.076,160.213,4342.764,0.699356946739,0.69937921726,0.0426733506389,0.699356406908,3.0,3.0,0.0,3.0,1002.832,1002.631,1.082,2005.665,20,1,0.0
2012-08-16 11:00:00,37.259,15.715,21.044,74.518,158.526,136.736,22.102,317.052,105.379735556,83.8412666667,21.5384688889,210.759471111,18.8510940462,18.8492430229,0.160347405548,37.7021880925,348.899,273.038,167.679,697.798,0.992266813169,0.992374559109,-0.0486246032719,0.992266813169,2.0,2.0,0.0,3.0,121.267,121.021,1.058,242.534,21,1,0.0
2012-08-16 11:15:00,36.952,15.706,21.03,73.904,467.201,445.428,22.126,934.402,88.6980022222,67.1264866667,21.5715155556,177.396004444,23.718537187,23.7140828433,0.161338935972,47.4370743739,1018.523,946.542,167.365,2037.046,0.748870099291,0.749172558981,-0.0368376962481,0.748870099291,3.0,3.0,0.0,3.0,430.249,429.722,1.096,860.498,22,1,0.0
2012-08-16 11:30:00,88.526,67.033,21.016,177.052,621.958,600.091,22.117,1243.916,111.81793,90.25066,21.56727,223.63586,36.785221735,36.776938223,0.169897546141,73.57044347,1284.466,1221.165,169.505,2568.932,0.841008581378,0.841203264531,0.0374038103118,0.841008581378,5.0,5.0,0.0,5.0,533.432,533.058,1.101,1066.864,23,1,0.0
2012-08-16 11:45:00,90.224,68.625,21.18,180.448,924.479,902.518,22.117,1848.958,115.153935556,93.54727,21.6066655556,230.307871111,46.0437543597,46.0327931447,0.15946630377,92.0875087194,1869.848,1808.367,167.371,3739.696,0.687234320982,0.687296979074,-0.0543926184666,0.687234320982,4.0,4.0,0.0,5.0,834.255,833.893,0.937,1668.51,24,1,0.0
2012-08-16 12:00:00,88.288,66.797,21.204,176.576,90.972,69.052,22.22,181.944,89.8592933333,68.1749588889,21.6843344444,179.718586667,0.419903633947,0.39553266696,0.159626079802,0.839807267894,224.297,155.341,163.482,448.594,0.727393493608,0.843890865685,-0.029335886868,0.727393493608,0.0,0.0,0.0,0.0,2.684,2.255,1.016,5.368,25,1,0.0
2012-08-16 12:15:00,37.033,15.576,21.119,74.066,686.904,665.385,22.126,1373.808,98.0282122222,76.4079944444,21.6202177778,196.056424444,37.1485153824,37.1588871753,0.156041647971,74.2970307648,1512.718,1440.387,159.577,3025.436,0.745739606259,0.74577030973,-0.0121967199624,0.745739606259,4.0,4.0,0.0,4.0,649.871,649.809,1.007,1299.742,26,1,0.0
2012-08-16 12:30:00,89.145,67.718,21.18,178.29,527.258,505.687,22.093,1054.516,127.23116,105.600257778,21.6309022222,254.46232,38.6310256421,38.6393851958,0.154978111754,77.2620512843,1078.994,1013.186,161.422,2157.988,0.909129920955,0.909023056328,-0.036077955782,0.909129920955,4.0,4.0,0.0,4.0,438.113,437.969,0.913,876.226,27,1,0.0
2012-08-16 12:45:00,36.892,15.599,21.044,73.784,90.277,68.538,22.253,180.554,64.7970077778,43.1947111111,21.6022966667,129.594015556,25.8636123999,25.8381142327,0.164516035409,51.7272247999,273.234,205.615,162.801,546.468,0.997823245291,0.997861533608,0.0435393440345,0.997823245291,1.0,1.0,0.0,1.0,53.385,52.939,1.209,106.77,28,1,0.0
2012-08-16 13:00:00,105.322,83.916,21.03,210.644,990.123,968.547,22.018,1980.246,138.223317778,116.656542222,21.5667755556,276.446635556,56.7611210918,56.7511883726,0.160114637263,113.522242184,2450.863,2386.601,158.666,4901.726,0.714671980935,0.714647248063,0.0241082745519,0.714671980935,5.0,5.0,0.0,5.0,884.801,884.631,0.988,1769.602,29,1,0.0
2012-08-16 13:15:00,88.218,66.783,21.082,176.436,154.57,132.825,22.088,309.14,110.759201111,89.2145055556,21.5446955556,221.518402222,30.2832717384,30.2591499285,0.163422096166,60.5665434768,299.291,217.998,166.957,598.582,0.99859808327,0.998627851048,-0.000204274148039,0.99859808327,2.0,2.0,0.0,2.0,66.352,66.042,1.006,132.704,30,1,0.0
2012-08-16 13:30:00,36.863,15.474,20.973,73.726,739.706,717.867,22.013,1479.412,57.24965,35.7508922222,21.4987577778,114.4993,53.5050701932,53.5020118537,0.162199602365,107.010140386,2712.992,2643.16,168.346,5425.984,0.767113813427,0.767222860096,-0.0551576457784,0.767113813427,7.0,7.0,0.0,9.0,702.843,702.393,1.04,1405.686,31,1,0.0
2012-08-16 13:45:00,152.029,130.585,20.884,304.058,171.585,149.881,21.971,343.17,157.258016667,135.782605556,21.4754111111,314.516033333,4.49681748478,4.51968653625,0.173158211713,8.99363496955,238.202,175.025,160.509,476.404,0.997200487081,0.998451467716,0.150815345128,0.997200487081,0.0,0.0,0.0,0.0,19.556,19.296,1.087,39.112,32,1,0.0
2012-08-16 14:00:00,36.82,15.474,20.945,73.64,153.446,131.747,21.98,306.892,70.4121066667,48.8992622222,21.5128444444,140.824213333,39.8214692819,39.8130453922,0.162797137329,79.6429385639,347.349,273.795,168.85,694.698,0.998554685704,0.998575246912,-0.0609855766511,0.998554685704,2.0,2.0,0.0,4.0,116.626,116.273,1.035,233.252,33,1,0.0
2012-08-16 14:15:00,36.834,15.553,21.086,73.668,921.807,900.288,22.041,1843.614,99.25569,77.7206955556,21.5349944444,198.51138,76.3284537112,76.3226358535,0.150501309024,152.656907422,3197.6,3140.252,158.46,6395.2,0.80848902797,0.808507802279,-0.0620161393349,0.80848902797,6.0,6.0,0.0,6.0,884.973,884.735,0.955,1769.946,34,1,0.0
2012-08-16 14:30:00,37.098,15.599,21.082,74.196,159.937,138.324,22.046,319.874,148.277701111,126.749825556,21.5278755556,296.555402222,25.6975266014,25.7004393445,0.152102725892,51.3950532029,339.482,276.491,159.437,678.964,0.996221571753,0.996275816768,-0.0577929100847,0.996221571753,3.0,3.0,0.0,3.0,122.839,122.725,0.964,245.678,35,1,0.0
2012-08-16 14:45:00,36.483,15.317,20.907,72.966,646.725,625.051,22.07,1293.45,42.95541,21.4483477778,21.5070622222,85.91082,33.0582883974,33.0565996053,0.167112986615,66.1165767948,1380.922,1307.184,170.234,2761.844,0.725513623177,0.725457897799,-0.00916511829993,0.725513623177,3.0,3.0,0.0,3.0,610.242,609.734,1.163,1220.484,36,1,0.0
2012-08-16 15:00:00,89.643,68.126,21.006,179.286,604.842,583.337,22.07,1209.684,131.660138889,110.127817778,21.5323211111,263.320277778,42.5497540866,42.5650521556,0.164392359402,85.0995081732,1211.721,1147.874,162.079,2423.442,0.887589368412,0.887629428715,0.0667351046485,0.887589368412,3.0,3.0,0.0,3.0,515.199,515.211,1.064,1030.398,37,1,0.0
2012-08-16 15:15:00,36.81,15.608,21.006,73.62,157.239,135.376,22.032,314.478,112.101224444,90.5860011111,21.5152233333,224.202448889,46.614902143,46.6109944224,0.156629658608,93.229804286,348.932,279.809,163.073,697.864,0.998829119468,0.998849444068,-0.0219633569146,0.998829119468,3.0,3.0,0.0,3.0,120.429,119.768,1.026,240.858,38,1,0.0
2012-08-16 15:30:00,36.742,15.562,21.039,73.484,682.882,661.165,22.027,1365.764,68.5252111111,46.97598,21.5492311111,137.050422222,40.2789529395,40.2664085641,0.163575850526,80.5579058791,1458.478,1382.31,170.524,2916.956,0.78265926469,0.782587143532,-0.0493588564329,0.78265926469,3.0,3.0,0.0,3.0,646.14,645.603,0.988,1292.28,39,1,0.0
2012-08-16 15:45:00,88.764,67.362,21.1,177.528,1077.3,1055.68,21.994,2154.603,137.9107,116.353381111,21.5573222222,275.821403333,55.1446832603,55.1438645337,0.154199077354,110.289423367,2198.9,2126.189,164.961,4397.806,0.678195819497,0.678172606744,-0.0785651575862,0.678195609195,4.0,4.0,0.0,4.0,988.536,988.318,0.894,1977.075,40,1,0.0
2012-08-16 16:00:00,36.92,15.536,21.162,73.84,974.028,952.053,22.06,1948.056,83.6803844444,62.0970255556,21.5833588889,167.360768889,51.1479606764,51.1364667389,0.158568544808,102.295921353,2100.979,2035.583,163.668,4201.958,0.665938925832,0.666028783429,-0.0419616879754,0.665938925832,3.0,3.0,0.0,5.0,937.108,936.517,0.898,1874.216,41,1,0.0
2012-08-16 16:15:00,88.985,67.537,21.152,177.97,94.391,72.538,22.131,188.782,90.6111066667,68.9890133333,21.6220933333,181.222213333,1.18610806708,1.17807218413,0.152707926997,2.37221613415,228.299,165.72,158.111,456.598,0.963296186871,0.981043639733,-0.0468083747494,0.963296186871,0.0,0.0,0.0,0.0,5.406,5.001,0.979,10.812,42,1,0.0
2012-08-16 16:30:00,88.868,67.473,21.035,177.736,567.956,546.197,22.263,1135.912,124.200914444,102.543494444,21.65742,248.401828889,35.0677174709,35.0645580732,0.156753127855,70.1354349417,1214.318,1157.487,161.861,2428.636,0.863121788979,0.863255539109,-0.0181097068431,0.863121788979,4.0,4.0,0.0,7.0,479.088,478.724,1.228,958.176,43,1,0.567777777778
2012-08-16 16:45:00,101.212,79.843,21.006,202.424,947.893,926.19,22.117,1895.786,144.092016667,122.454373333,21.6376433333,288.184033333,50.8960953358,50.8797467075,0.179498598747,101.792190672,2366.736,2302.347,174.189,4733.472,0.715810239053,0.715598805243,0.0782110993011,0.715810239053,6.0,6.0,0.0,13.0,846.681,846.347,1.111,1693.362,44,1,1.0
2012-08-16 17:00:00,83.119,57.285,21.227,166.238,1431.2,762.642,708.773,2862.404,746.527326667,406.507153333,340.020215556,1493.05469556,616.491396493,304.412179227,312.708135315,1232.98283552,50180.325,25336.253,24942.425,100360.689,0.939653188367,0.938401205773,0.941047002125,0.939653190358,85.0,81.0,77.0,95.0,1348.081,705.357,687.546,2696.166,45,1,1.0
2012-08-16 17:15:00,129.246,54.329,70.617,258.492,2006.68,1301.9,869.403,4013.361,846.174874444,369.444114444,476.730804444,1692.34979333,582.66624788,288.652915074,297.210285455,1165.33256309,87853.932,45809.696,42564.77,175707.836,0.883177540481,0.874572278806,0.889107158864,0.883177539813,142.0,138.0,136.0,163.0,1877.434,1247.571,798.786,3754.869,46,0,1.0
2012-08-16 17:30:00,332.407,99.595,229.42,664.814,419.168,187.443,234.106,838.336,388.864735556,156.974161111,231.890574444,777.729471111,24.6185780864,24.6571473508,0.529758204559,49.2371561728,1336.635,1293.696,231.879,2673.27,0.993280348142,0.993410577018,0.779184141437,0.993280348142,1.0,1.0,0.0,8.0,86.761,87.848,4.686,173.522,47,0,1.0
2012-08-16 17:45:00,275.904,44.519,228.046,551.808,343.081,110.386,233.485,686.162,303.903213333,72.7884155556,231.114797778,607.806426667,26.0558302653,25.339931804,0.998887229144,52.1116605306,1019.272,970.162,259.538,2038.544,0.996689422562,0.996595659491,0.921595723258,0.996689422562,1.0,1.0,0.0,2.0,67.177,65.867,5.439,134.354,48,0,1.0
2012-08-16 18:00:00,272.702,43.329,227.415,545.404,1187.24,956.831,232.083,2374.479,373.968562222,144.050033333,229.91853,747.937125556,75.1683001491,75.1782958868,0.711297689354,150.336611353,4291.217,4236.468,237.599,8582.436,0.758175260202,0.758283492666,0.858069089619,0.758175255314,6.0,6.0,0.0,14.0,914.538,913.502,4.668,1829.075,49,0,1.0
2012-08-16 18:15:00,270.375,39.449,226.841,540.75,402.525,173.341,231.631,805.05,365.526882222,136.111498889,229.415383333,731.053764444,47.7603316699,48.0410717638,0.793393744467,95.5206633398,1383.284,1308.511,294.909,2766.568,0.997689753656,0.997784093408,0.83235651078,0.997689753656,3.0,3.0,0.0,12.0,132.15,133.892,4.79,264.3,50,0,1.0
2012-08-16 18:30:00,267.899,38.385,226.728,535.798,1063.42,802.656,425.515,2126.844,326.353991111,67.3925544444,258.961444444,652.70799,76.2315962399,42.4171135532,49.7116376719,152.463267759,4094.58,2700.332,1671.524,8189.168,0.903721762254,0.703733397498,0.989882849606,0.903721390251,26.0,3.0,25.0,60.0,795.521,764.271,198.787,1591.046,51,0,1.0
2012-08-16 18:45:00,403.731,90.851,244.063,807.462,1308.07,805.861,1133.46,2616.139,497.371257778,159.973298889,337.397941111,994.742497778,96.9554898214,44.461623342,89.6275645469,193.910852885,7746.144,2591.4,5445.222,15492.276,0.888888193799,0.778318254998,0.92462621123,0.88888838087,50.0,3.0,48.0,98.0,904.339,715.01,889.397,1808.677,52,0,1.0
2012-08-16 19:00:00,278.965,37.838,240.431,557.93,418.116,173.281,245.917,836.232,340.765592222,97.34836,243.417232222,681.531184444,46.4906290441,45.0828966935,1.7053279704,92.9812580882,1913.244,1883.671,220.185,3826.488,0.996787421381,0.996590840137,0.981709714496,0.996787421381,3.0,3.0,0.0,10.0,139.151,135.443,5.486,278.302,53,0,1.0
2012-08-16 19:15:00,279.271,37.843,238.661,558.542,915.378,674.26,243.169,1830.756,338.374798889,96.8921444444,241.482654444,676.749597778,36.2942792745,36.3407961325,0.532254440325,72.588558549,2730.537,2680.664,294.697,5461.074,0.758466434925,0.759206700403,0.631403106488,0.758466434925,3.0,3.0,0.0,8.0,636.107,636.417,4.508,1272.214,54,0,1.0
2012-08-16 19:30:00,333.087,91.753,240.412,666.174,962.085,720.563,242.981,1924.17,381.201498889,139.271241111,241.930257778,762.402997778,37.7268960693,37.5934542101,0.428148644304,75.4537921386,3798.392,3777.31,232.45,7596.784,0.790638385611,0.789124138345,0.686659998182,0.790638385611,4.0,4.0,0.0,19.0,628.998,628.81,2.569,1257.996,55,0,1.0
2012-08-16 19:45:00,279.824,37.574,239.527,559.648,688.975,447.067,243.141,1377.95,338.319144444,96.2408322222,242.078312222,676.638288889,27.4068690742,27.4186040507,0.434828818639,54.8137381484,2748.558,2701.011,245.951,5497.116,0.805299397475,0.805508762809,0.622184213925,0.805299397475,4.0,4.0,0.0,17.0,409.151,409.493,3.614,818.302,56,0,1.0
2012-08-16 20:00:00,329.298,89.319,238.247,658.596,352.136,110.011,243.922,704.272,335.846594444,94.1567388889,241.689855556,671.693188889,3.86534000061,3.78274196118,0.748718496729,7.73068000122,2547.769,2474.923,276.94,5095.538,0.42639364717,0.409229059784,0.780834459044,0.42639364717,0.0,0.0,0.0,31.0,22.838,20.692,5.675,45.676,57,0,1.0
2012-08-16 20:15:00,283.976,40.167,238.944,567.952,762.013,518.373,255.413,1524.026,356.663386667,113.464103333,243.199283333,713.326773333,23.6213754998,23.3872249226,3.6406968659,47.2427509997,3493.744,3438.217,308.141,6987.488,0.652998076028,0.646141185824,0.979765775403,0.652998076028,4.0,4.0,0.0,30.0,478.037,478.206,16.469,956.074,58,0,1.0
2012-08-16 20:30:00,298.745,67.362,230.982,597.49,889.044,634.064,255.893,1778.088,346.976713333,111.847021111,235.129692222,693.953426667,52.6107466707,49.4908060924,5.83368180341,105.221493341,1713.228,1560.144,279.958,3426.456,0.93354035589,0.925040463568,0.992612674804,0.93354035589,8.0,9.0,0.0,13.0,590.299,566.702,24.911,1180.598,59,0,1.0
2012-08-16 20:45:00,244.028,15.494,227.236,488.056,1150.93,919.585,374.688,2301.864,277.444845556,40.8647433333,236.580102222,554.889691111,53.3856166724,49.0834379399,27.2570656754,106.771233401,2584.739,2084.833,629.7,5169.486,0.715069583345,0.668615511094,0.98208375316,0.715069676966,10.0,6.0,4.0,14.0,906.902,904.091,147.452,1813.808,60,0,1.0
2012-08-16 21:00:00,317.035,86.064,228.385,634.07,1216.06,984.11,233.071,2432.121,352.543486667,120.886932222,231.656557778,705.086976667,47.1958859216,47.1327831966,0.537079462717,94.3918328981,2075.556,1921.242,277.064,4151.114,0.63927611825,0.638588664859,0.666167765521,0.639275937089,3.0,3.0,0.0,3.0,899.025,898.046,4.686,1798.051,61,0,1.0
2012-08-16 21:15:00,246.939,15.522,227.669,493.878,364.675,132.117,233.372,729.35,309.150705556,77.6022455556,231.54846,618.301411111,45.9025428062,46.197607842,0.9456497243,91.8050856125,439.827,275.068,273.961,879.654,0.998659387108,0.998748753684,0.885390704154,0.998659387108,3.0,3.0,0.0,3.0,117.736,116.595,5.703,235.472,62,0,1.0
2012-08-16 21:30:00,243.814,15.536,227.923,487.628,1064.02,832.525,233.523,2128.035,271.330436667,39.4226177778,231.907808889,542.660863333,62.3096045642,62.6155125588,0.88060900224,124.619088594,3258.521,3094.385,295.59,6517.026,0.720695966352,0.723369528023,0.826916829071,0.720696206454,6.0,6.0,0.0,6.0,820.206,816.989,5.6,1640.407,63,0,1.0
2012-08-16 21:45:00,311.765,79.44,228.356,623.53,377.541,145.424,233.297,755.082,368.231862222,136.332271111,231.899591111,736.463724444,6.25998505765,6.4269236994,0.697943511463,12.5199701153,372.777,223.948,261.739,745.554,0.969756831257,0.973093849081,0.837423365252,0.969756831257,1.0,1.0,0.0,1.0,65.776,65.984,4.941,131.552,64,0,1.0
2012-08-18 06:00:00,105.971,84.56,20.879,211.942,620.018,598.278,169.309,1240.036,189.263368889,164.080825556,25.1825433333,378.526737778,55.6793464445,52.0256587399,22.193224152,111.358692889,2352.472,1689.024,759.77,4704.944,0.918753057426,0.918894483102,0.935017583298,0.918753057426,16.0,9.0,7.0,22.0,514.047,513.718,148.43,1028.094,1,0,1.0
2012-08-18 06:15:00,89.683,68.223,21.096,179.366,548.261,526.845,22.441,1096.522,113.223712222,91.6381088889,21.5856033333,226.447424444,33.101470077,33.0897440445,0.166251017677,66.2029401539,1138.477,1067.146,170.129,2276.954,0.859461859169,0.85910815954,-0.0245202355106,0.859461859169,5.0,5.0,0.0,5.0,458.578,458.622,1.345,917.156,2,0,1.0
2012-08-18 06:30:00,36.777,15.636,21.044,73.554,90.623,68.811,22.197,181.246,52.5269677778,30.96738,21.5595877778,105.053935556,23.5270398235,23.5125996637,0.167221440264,47.0540796469,287.232,214.83,167.416,574.464,0.997895161597,0.997916343768,0.0108211191506,0.997895161597,1.0,1.0,0.0,1.0,53.846,53.175,1.153,107.692,3,0,1.0
