,tablet computer charger,dish washer,air handling unit,fridge,htpc,freezer,kettle,lamp,laptop computer,stove,television,audio system,TABLET COMPUTER CHARGER,DISH WASHER,AIR HANDLING UNIT,FRIDGE,HTPC,FREEZER,KETTLE,LAMP,LAPTOP COMPUTER,STOVE,TELEVISION,AUDIO SYSTEM,mix
2012-09-08 19:15:00+02:00,4.0,0.0,2.0,929.0,180.0,831.0,0.0,2.0,64.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-08 19:30:00+02:00,4.0,0.0,2.0,2.0,180.0,54.0,0.0,2.0,56.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-08 19:45:00+02:00,4.0,0.0,2.0,872.0,180.0,811.0,0.0,2.0,47.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-08 20:00:00+02:00,4.0,0.0,2.0,2.0,180.0,54.0,0.0,2.0,47.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-08 20:15:00+02:00,4.0,0.0,2.0,846.0,180.0,859.0,0.0,2.0,43.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-08 20:30:00+02:00,4.0,0.0,2.0,68.0,180.0,56.0,0.0,2.0,47.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-08 20:45:00+02:00,4.0,0.0,2.0,989.0,180.0,0.0,0.0,2.0,45.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-08 21:00:00+02:00,4.0,0.0,2.0,68.0,180.0,291.0,0.0,2.0,45.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-08 21:15:00+02:00,4.0,0.0,2.0,866.0,180.0,54.0,0.0,2.0,45.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-08 21:30:00+02:00,4.0,0.0,2.0,68.0,180.0,689.0,0.0,2.0,45.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-08 21:45:00+02:00,4.0,0.0,2.0,938.0,180.0,54.0,0.0,245.0,45.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,False
2012-09-08 22:00:00+02:00,4.0,0.0,0.0,70.0,180.0,848.0,0.0,245.0,39.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,False
2012-09-08 22:15:00+02:00,4.0,0.0,0.0,855.0,180.0,54.0,0.0,245.0,41.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,True
2012-09-08 22:30:00+02:00,4.0,0.0,0.0,70.0,180.0,0.0,0.0,245.0,43.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,True
2012-09-08 22:45:00+02:00,4.0,0.0,0.0,891.0,180.0,839.0,0.0,243.0,43.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,False
2012-09-08 23:00:00+02:00,4.0,0.0,0.0,70.0,180.0,54.0,0.0,243.0,41.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,True
2012-09-08 23:15:00+02:00,4.0,0.0,0.0,895.0,180.0,844.0,0.0,243.0,43.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,False
2012-09-08 23:30:00+02:00,4.0,0.0,0.0,72.0,180.0,54.0,0.0,245.0,47.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,True
2012-09-08 23:45:00+02:00,4.0,0.0,2.0,815.0,180.0,856.0,2.0,245.0,47.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,False
2012-09-09 00:00:00+02:00,4.0,0.0,2.0,87.0,180.0,54.0,0.0,247.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,True
2012-09-09 00:15:00+02:00,4.0,0.0,0.0,883.0,180.0,876.0,0.0,247.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,False
2012-09-09 00:30:00+02:00,4.0,0.0,2.0,72.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 00:45:00+02:00,4.0,0.0,2.0,876.0,0.0,861.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 01:00:00+02:00,4.0,0.0,2.0,75.0,0.0,58.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 01:15:00+02:00,4.0,0.0,2.0,880.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 01:30:00+02:00,4.0,0.0,2.0,75.0,0.0,856.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 01:45:00+02:00,4.0,0.0,2.0,904.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 02:00:00+02:00,4.0,0.0,2.0,75.0,0.0,859.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 02:15:00+02:00,4.0,0.0,2.0,980.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 02:30:00+02:00,4.0,0.0,2.0,75.0,0.0,936.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 02:45:00+02:00,4.0,0.0,2.0,885.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 03:00:00+02:00,4.0,0.0,2.0,77.0,0.0,888.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 03:15:00+02:00,4.0,0.0,2.0,649.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 03:30:00+02:00,4.0,0.0,2.0,79.0,0.0,865.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 03:45:00+02:00,4.0,0.0,2.0,904.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 04:00:00+02:00,4.0,0.0,2.0,79.0,0.0,908.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 04:15:00+02:00,4.0,0.0,2.0,2.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 04:30:00+02:00,4.0,0.0,2.0,929.0,0.0,861.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 04:45:00+02:00,4.0,0.0,2.0,2.0,0.0,54.0,0.0,6.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 05:00:00+02:00,4.0,0.0,2.0,893.0,0.0,863.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 05:15:00+02:00,4.0,0.0,2.0,2.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 05:30:00+02:00,4.0,0.0,2.0,936.0,0.0,901.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 05:45:00+02:00,4.0,0.0,0.0,70.0,0.0,933.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 06:00:00+02:00,4.0,0.0,0.0,1006.0,0.0,58.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 06:15:00+02:00,4.0,0.0,2.0,70.0,0.0,831.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 06:30:00+02:00,4.0,0.0,0.0,908.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 06:45:00+02:00,4.0,0.0,2.0,75.0,0.0,880.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 07:00:00+02:00,4.0,0.0,2.0,1010.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 07:15:00+02:00,4.0,0.0,0.0,77.0,0.0,944.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 07:30:00+02:00,4.0,0.0,2.0,919.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 07:45:00+02:00,4.0,0.0,2.0,79.0,0.0,882.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 08:00:00+02:00,4.0,0.0,0.0,2.0,0.0,600.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 08:15:00+02:00,4.0,0.0,2.0,951.0,0.0,58.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 08:30:00+02:00,4.0,0.0,2.0,2.0,0.0,844.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 08:45:00+02:00,4.0,0.0,0.0,921.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 09:00:00+02:00,4.0,0.0,2.0,68.0,0.0,880.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 09:15:00+02:00,4.0,0.0,2.0,64.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 09:30:00+02:00,4.0,0.0,2.0,2.0,0.0,852.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 09:45:00+02:00,4.0,0.0,2.0,2.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 10:00:00+02:00,4.0,0.0,2.0,17.0,0.0,886.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 10:15:00+02:00,4.0,0.0,2.0,2.0,0.0,54.0,0.0,2.0,45.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 10:30:00+02:00,2.0,0.0,2.0,2.0,0.0,886.0,0.0,2.0,47.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 10:45:00+02:00,2.0,0.0,2.0,2.0,0.0,54.0,0.0,2.0,43.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 11:00:00+02:00,2.0,0.0,2.0,974.0,0.0,844.0,0.0,2.0,43.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 11:15:00+02:00,2.0,0.0,2.0,87.0,0.0,897.0,0.0,2.0,45.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 11:30:00+02:00,2.0,0.0,2.0,70.0,0.0,632.0,0.0,2.0,41.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 11:45:00+02:00,2.0,0.0,2.0,966.0,182.0,854.0,0.0,2.0,41.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 12:00:00+02:00,2.0,0.0,2.0,2.0,182.0,58.0,0.0,2.0,43.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 12:15:00+02:00,2.0,0.0,2.0,955.0,182.0,925.0,0.0,2.0,43.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 12:30:00+02:00,2.0,0.0,2.0,2.0,180.0,58.0,0.0,2.0,43.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 12:45:00+02:00,2.0,0.0,2.0,851.0,182.0,54.0,0.0,2.0,45.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 13:00:00+02:00,2.0,0.0,2.0,2.0,180.0,829.0,0.0,2.0,49.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 13:15:00+02:00,2.0,0.0,2.0,698.0,180.0,54.0,0.0,2.0,45.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 13:30:00+02:00,2.0,0.0,2.0,2.0,180.0,831.0,0.0,2.0,41.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 13:45:00+02:00,2.0,0.0,2.0,980.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 14:00:00+02:00,2.0,0.0,2.0,2.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 14:15:00+02:00,2.0,0.0,2.0,985.0,0.0,869.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 14:30:00+02:00,2.0,0.0,2.0,2.0,0.0,58.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 14:45:00+02:00,2.0,0.0,2.0,1004.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 15:00:00+02:00,2.0,0.0,2.0,2.0,0.0,880.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 15:15:00+02:00,2.0,0.0,2.0,936.0,0.0,56.0,1889.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 15:30:00+02:00,2.0,0.0,2.0,891.0,0.0,54.0,0.0,2.0,45.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 15:45:00+02:00,2.0,0.0,2.0,79.0,0.0,865.0,0.0,2.0,45.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 16:00:00+02:00,2.0,0.0,2.0,946.0,0.0,54.0,0.0,2.0,47.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-09 16:15:00+02:00,2.0,0.0,2.0,89.0,180.0,863.0,0.0,2.0,43.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 16:30:00+02:00,2.0,0.0,2.0,963.0,182.0,56.0,0.0,2.0,36.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 16:45:00+02:00,2.0,0.0,2.0,77.0,180.0,54.0,0.0,2.0,0.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 17:00:00+02:00,2.0,0.0,2.0,997.0,180.0,837.0,0.0,2.0,0.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 17:15:00+02:00,2.0,0.0,4.0,77.0,180.0,54.0,0.0,2.0,0.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 17:30:00+02:00,2.0,0.0,2.0,1002.0,180.0,837.0,0.0,2.0,0.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 17:45:00+02:00,2.0,0.0,2.0,77.0,180.0,56.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 18:00:00+02:00,2.0,0.0,66.0,587.0,180.0,0.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 18:15:00+02:00,2.0,0.0,58.0,72.0,180.0,835.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 18:30:00+02:00,2.0,136.0,2.0,574.0,180.0,54.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 18:45:00+02:00,2.0,2275.0,2.0,70.0,180.0,837.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 19:00:00+02:00,2.0,2220.0,0.0,961.0,180.0,54.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 19:15:00+02:00,2.0,147.0,2.0,70.0,180.0,0.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 19:30:00+02:00,2.0,2260.0,2.0,955.0,180.0,565.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 19:45:00+02:00,2.0,2186.0,0.0,15.0,180.0,54.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 20:00:00+02:00,2.0,21.0,2.0,897.0,180.0,856.0,0.0,2.0,45.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 20:15:00+02:00,2.0,2.0,2.0,904.0,182.0,56.0,0.0,2.0,60.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 20:30:00+02:00,2.0,2.0,2.0,79.0,182.0,54.0,0.0,2.0,2.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 20:45:00+02:00,2.0,2.0,2.0,506.0,182.0,844.0,0.0,2.0,79.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 21:00:00+02:00,2.0,2.0,2.0,79.0,180.0,54.0,0.0,2.0,169.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 21:15:00+02:00,2.0,4.0,2.0,904.0,182.0,903.0,0.0,2.0,150.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 21:30:00+02:00,2.0,4.0,2.0,77.0,182.0,56.0,0.0,2.0,150.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 21:45:00+02:00,2.0,4.0,2.0,430.0,182.0,54.0,0.0,146.0,60.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 22:00:00+02:00,2.0,2.0,2.0,87.0,182.0,903.0,0.0,311.0,60.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,1,1,False
2012-09-09 22:15:00+02:00,2.0,0.0,0.0,895.0,182.0,54.0,0.0,186.0,60.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 22:30:00+02:00,2.0,0.0,2.0,77.0,180.0,856.0,0.0,186.0,28.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 22:45:00+02:00,2.0,0.0,2.0,893.0,182.0,54.0,0.0,2.0,28.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 23:00:00+02:00,11.0,0.0,0.0,85.0,180.0,732.0,0.0,2.0,24.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-09 23:15:00+02:00,9.0,0.0,0.0,815.0,180.0,58.0,0.0,2.0,11.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 23:30:00+02:00,6.0,0.0,0.0,75.0,182.0,54.0,0.0,2.0,7.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-09 23:45:00+02:00,6.0,0.0,0.0,870.0,182.0,824.0,0.0,2.0,0.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-09-10 00:00:00+02:00,6.0,0.0,2.0,72.0,182.0,54.0,0.0,2.0,0.0,,160.0,178.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-09-10 00:15:00+02:00,4.0,0.0,0.0,861.0,0.0,570.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 00:30:00+02:00,4.0,0.0,0.0,72.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 00:45:00+02:00,2.0,0.0,2.0,919.0,0.0,859.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 01:00:00+02:00,2.0,0.0,2.0,70.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 01:15:00+02:00,2.0,0.0,2.0,931.0,0.0,873.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 01:30:00+02:00,2.0,0.0,2.0,72.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 01:45:00+02:00,2.0,0.0,0.0,931.0,0.0,856.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 02:00:00+02:00,2.0,0.0,2.0,72.0,0.0,67.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 02:15:00+02:00,2.0,0.0,0.0,181.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 02:30:00+02:00,2.0,0.0,0.0,72.0,0.0,863.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 02:45:00+02:00,2.0,0.0,2.0,919.0,0.0,54.0,4.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 03:00:00+02:00,2.0,0.0,2.0,72.0,0.0,893.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 03:15:00+02:00,2.0,0.0,2.0,912.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 03:30:00+02:00,2.0,0.0,0.0,72.0,0.0,478.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 03:45:00+02:00,2.0,0.0,0.0,912.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 04:00:00+02:00,2.0,0.0,0.0,75.0,0.0,886.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 04:15:00+02:00,2.0,0.0,0.0,942.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 04:30:00+02:00,2.0,0.0,0.0,77.0,0.0,878.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 04:45:00+02:00,2.0,0.0,0.0,793.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 05:00:00+02:00,2.0,0.0,2.0,77.0,0.0,861.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 05:15:00+02:00,2.0,0.0,2.0,910.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 05:30:00+02:00,2.0,0.0,2.0,79.0,0.0,540.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 05:45:00+02:00,2.0,0.0,0.0,2.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 06:00:00+02:00,2.0,0.0,4.0,817.0,0.0,923.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 06:15:00+02:00,2.0,0.0,0.0,2.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 06:30:00+02:00,2.0,0.0,0.0,989.0,0.0,878.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 06:45:00+02:00,2.0,0.0,0.0,2.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 07:00:00+02:00,2.0,0.0,2.0,934.0,0.0,878.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 07:15:00+02:00,2.0,0.0,2.0,68.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 07:30:00+02:00,2.0,0.0,2.0,64.0,0.0,901.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 07:45:00+02:00,2.0,0.0,2.0,2.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 08:00:00+02:00,2.0,0.0,2.0,2.0,0.0,852.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 08:15:00+02:00,2.0,0.0,2.0,2.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 08:30:00+02:00,2.0,0.0,2.0,2.0,0.0,861.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 08:45:00+02:00,2.0,0.0,0.0,17.0,0.0,878.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 09:00:00+02:00,4.0,0.0,2.0,978.0,0.0,62.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 09:15:00+02:00,4.0,0.0,2.0,75.0,0.0,863.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 09:30:00+02:00,4.0,0.0,2.0,2.0,0.0,56.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 09:45:00+02:00,4.0,0.0,2.0,917.0,0.0,914.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 10:00:00+02:00,4.0,0.0,2.0,2.0,0.0,54.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-09-10 10:15:00+02:00,4.0,0.0,2.0,717.0,0.0,732.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True
